[Data Type-Log Data],,,
[Save Time-2001/01/15 16:30:00],,,
Date,CO [ppm]  ,CO2[vol%] ,O2 [vol%] 
,Conc.,Conc.,Conc.
12:25:47,57.8,8.18,12.41
12:25:48,57.8,8.18,12.41
12:25:49,57.8,8.18,12.39
12:25:50,57.8,8.18,12.39
12:25:51,57.8,8.18,12.38
12:25:52,57.8,8.18,12.37
12:25:53,57.9,8.19,12.36
12:25:54,58,8.19,12.35
12:25:55,58.2,8.19,12.34
12:25:56,58.2,8.2,12.33
12:25:57,58.3,8.2,12.32
12:25:58,58.3,8.2,12.32
12:25:59,58.4,8.21,12.31
12:26:00,58.5,8.22,12.3
12:26:01,58.7,8.22,12.29
12:26:02,58.7,8.23,12.29
12:26:03,58.8,8.23,12.29
12:26:04,58.9,8.24,12.29
12:26:05,59,8.25,12.29
12:26:06,59.1,8.25,12.29
12:26:07,59.1,8.26,12.29
12:26:08,59.3,8.27,12.29
12:26:09,59.4,8.27,12.3
12:26:10,59.4,8.27,12.3
12:26:11,59.5,8.27,12.3
12:26:12,59.6,8.27,12.3
12:26:13,59.6,8.28,12.31
12:26:14,59.6,8.29,12.31
12:26:15,59.5,8.29,12.31
12:26:16,59.6,8.29,12.3
12:26:17,59.6,8.3,12.3
12:26:18,59.8,8.3,12.3
12:26:19,59.8,8.3,12.3
12:26:20,59.7,8.31,12.29
12:26:21,59.7,8.32,12.29
12:26:22,59.7,8.32,12.29
12:26:23,59.8,8.33,12.29
12:26:24,59.8,8.34,12.28
12:26:25,59.9,8.34,12.28
12:26:26,60.1,8.34,12.27
12:26:27,60.3,8.34,12.26
12:26:28,60.4,8.35,12.26
12:26:29,60.7,8.35,12.25
12:26:30,60.8,8.35,12.25
12:26:31,61.2,8.36,12.24
12:26:32,61.4,8.35,12.24
12:26:33,61.6,8.35,12.23
12:26:34,62,8.35,12.23
12:26:35,62.3,8.35,12.22
12:26:36,62.5,8.35,12.22
12:26:37,62.8,8.36,12.22
12:26:38,63,8.37,12.21
12:26:39,63.3,8.36,12.21
12:26:40,63.4,8.36,12.21
12:26:41,63.7,8.36,12.2
12:26:42,63.8,8.36,12.2
12:26:43,63.9,8.37,12.2
12:26:44,64.1,8.37,12.2
12:26:45,64.1,8.38,12.2
12:26:46,64.1,8.39,12.2
12:26:47,64.2,8.38,12.2
12:26:48,64.2,8.38,12.2
12:26:49,64.1,8.39,12.2
12:26:50,64.1,8.39,12.2
12:26:51,64.1,8.39,12.2
12:26:52,63.9,8.4,12.2
12:26:53,63.9,8.4,12.2
12:26:54,63.9,8.4,12.2
12:26:55,63.7,8.39,12.2
12:26:56,63.6,8.39,12.2
12:26:57,63.4,8.4,12.2
12:26:58,63.4,8.4,12.2
12:26:59,63.4,8.41,12.2
12:27:00,63.2,8.4,12.19
12:27:01,63.2,8.41,12.19
12:27:02,63,8.4,12.19
12:27:03,62.9,8.41,12.18
12:27:04,62.8,8.4,12.18
12:27:05,62.6,8.41,12.18
12:27:06,62.3,8.41,12.17
12:27:07,62.2,8.42,12.16
12:27:08,61.9,8.42,12.15
12:27:09,61.8,8.42,12.15
12:27:10,61.7,8.43,12.14
12:27:11,61.4,8.43,12.13
12:27:12,61.3,8.43,12.12
12:27:13,61.2,8.44,12.12
12:27:14,61,8.44,12.11
12:27:15,60.9,8.44,12.1
12:27:16,60.9,8.44,12.1
12:27:17,60.9,8.44,12.09
12:27:18,60.8,8.44,12.09
12:27:19,60.8,8.44,12.09
12:27:20,60.6,8.44,12.08
12:27:21,60.6,8.44,12.08
12:27:22,60.5,8.45,12.08
12:27:23,60.5,8.45,12.08
12:27:24,60.5,8.45,12.08
12:27:25,60.4,8.46,12.08
12:27:26,60.3,8.46,12.08
12:27:27,60.3,8.47,12.09
12:27:28,60.2,8.47,12.09
12:27:29,60.1,8.47,12.1
12:27:30,60.1,8.47,12.1
12:27:31,59.9,8.47,12.1
12:27:32,59.9,8.47,12.1
12:27:33,59.8,8.48,12.1
12:27:34,59.7,8.48,12.1
12:27:35,59.6,8.48,12.1
12:27:36,59.6,8.48,12.09
12:27:37,59.6,8.49,12.08
12:27:38,59.6,8.5,12.06
12:27:39,59.5,8.5,12.05
12:27:40,59.7,8.5,12.04
12:27:41,59.7,8.51,12.03
12:27:42,59.7,8.52,12.03
12:27:43,59.7,8.52,12.02
12:27:44,59.9,8.52,12.02
12:27:45,60,8.53,12.02
12:27:46,60.2,8.53,12.02
12:27:47,60.5,8.54,12.02
12:27:48,60.8,8.54,12.02
12:27:49,61.1,8.54,12.02
12:27:50,61.5,8.55,12.01
12:27:51,62,8.55,12
12:27:52,62.4,8.56,11.99
12:27:53,63,8.56,11.98
12:27:54,63.7,8.57,11.97
12:27:55,64.3,8.57,11.97
12:27:56,64.9,8.58,11.97
12:27:57,65.7,8.59,11.97
12:27:58,66.3,8.59,11.97
12:27:59,66.9,8.6,11.96
12:28:00,67.7,8.6,11.96
12:28:01,68.3,8.61,11.96
12:28:02,68.9,8.62,11.95
12:28:03,69.5,8.62,11.94
12:28:04,70.1,8.63,11.93
12:28:05,70.7,8.64,11.92
12:28:06,71.4,8.64,11.92
12:28:07,71.8,8.64,11.91
12:28:08,72.3,8.64,11.91
12:28:09,72.7,8.65,11.9
12:28:10,73.2,8.65,11.9
12:28:11,73.6,8.66,11.9
12:28:12,73.9,8.67,11.9
12:28:13,74.3,8.67,11.89
12:28:14,74.5,8.68,11.88
12:28:15,74.9,8.68,11.87
12:28:16,75.1,8.68,11.86
12:28:17,75.5,8.69,11.86
12:28:18,75.7,8.69,11.86
12:28:19,76.1,8.7,11.86
12:28:20,76.5,8.7,11.86
12:28:21,76.9,8.71,11.86
12:28:22,77.2,8.71,11.85
12:28:23,77.6,8.72,11.85
12:28:24,78,8.72,11.84
12:28:25,78.4,8.72,11.83
12:28:26,78.8,8.73,11.82
12:28:27,79,8.73,11.81
12:28:28,79.3,8.74,11.8
12:28:29,79.5,8.75,11.79
12:28:30,79.8,8.75,11.79
12:28:31,79.9,8.75,11.79
12:28:32,80,8.75,11.79
12:28:33,80,8.76,11.8
12:28:34,80,8.77,11.8
12:28:35,80,8.77,11.8
12:28:36,80,8.78,11.79
12:28:37,79.9,8.78,11.78
12:28:38,79.8,8.79,11.76
12:28:39,79.8,8.79,11.75
12:28:40,79.8,8.8,11.75
12:28:41,79.6,8.8,11.74
12:28:42,79.6,8.81,11.74
12:28:43,79.6,8.81,11.74
12:28:44,79.7,8.82,11.73
12:28:45,79.8,8.82,11.73
12:28:46,79.9,8.82,11.74
12:28:47,80.2,8.83,11.74
12:28:48,80.4,8.83,11.74
12:28:49,80.9,8.84,11.73
12:28:50,81.4,8.85,11.73
12:28:51,81.9,8.86,11.72
12:28:52,82.6,8.87,11.7
12:28:53,83.4,8.87,11.68
12:28:54,84.1,8.88,11.67
12:28:55,85,8.89,11.65
12:28:56,85.9,8.9,11.65
12:28:57,86.8,8.9,11.64
12:28:58,87.9,8.9,11.64
12:28:59,88.9,8.91,11.63
12:29:00,90.2,8.92,11.63
12:29:01,91.5,8.93,11.63
12:29:02,92.8,8.93,11.63
12:29:03,94.1,8.94,11.63
12:29:04,95.5,8.95,11.63
12:29:05,97.1,8.95,11.62
12:29:06,98.6,8.96,11.61
12:29:07,100.5,8.97,11.59
12:29:08,102.3,8.98,11.57
12:29:09,104.3,8.98,11.55
12:29:10,106.3,8.99,11.53
12:29:11,108.5,8.99,11.52
12:29:12,110.8,9,11.5
12:29:13,113.4,9.01,11.49
12:29:14,116.2,9.02,11.48
12:29:15,119.1,9.03,11.48
12:29:16,122.3,9.04,11.47
12:29:17,125.7,9.05,11.47
12:29:18,129.4,9.06,11.47
12:29:19,133.4,9.08,11.47
12:29:20,137.7,9.09,11.47
12:29:21,142.2,9.11,11.46
12:29:22,147.1,9.11,11.46
12:29:23,152.6,9.12,11.45
12:29:24,158.2,9.14,11.44
12:29:25,164.3,9.15,11.43
12:29:26,170.9,9.16,11.42
12:29:27,177.6,9.17,11.4
12:29:28,184.8,9.18,11.39
12:29:29,192.1,9.19,11.36
12:29:30,199.8,9.2,11.34
12:29:31,208,9.21,11.32
12:29:32,216.5,9.22,11.3
12:29:33,225.3,9.22,11.28
12:29:34,234.8,9.23,11.26
12:29:35,244.5,9.25,11.24
12:29:36,254.7,9.26,11.22
12:29:37,265.6,9.28,11.2
12:29:38,276.7,9.29,11.18
12:29:39,288.2,9.31,11.16
12:29:40,300.4,9.33,11.15
12:29:41,313.2,9.35,11.14
12:29:42,326.7,9.37,11.12
12:29:43,340.9,9.38,11.11
12:29:44,355.8,9.4,11.1
12:29:45,371.4,9.41,11.09
12:29:46,387.5,9.43,11.08
12:29:47,403.9,9.45,11.07
12:29:48,421.2,9.46,11.06
12:29:49,439.1,9.47,11.05
12:29:50,457.6,9.48,11.04
12:29:51,476.5,9.49,11.03
12:29:52,495.5,9.5,11.02
12:29:53,514.8,9.51,11
12:29:54,534.9,9.53,11
12:29:55,555.7,9.54,10.99
12:29:56,577.1,9.55,10.97
12:29:57,599.1,9.57,10.96
12:29:58,621.7,9.58,10.95
12:29:59,645.2,9.6,10.94
12:30:00,669.5,9.61,10.92
12:30:01,695,9.63,10.91
12:30:02,721,9.64,10.89
12:30:03,747.4,9.65,10.88
12:30:04,774.4,9.67,10.86
12:30:05,801.6,9.67,10.85
12:30:06,828.9,9.68,10.83
12:30:07,856,9.7,10.81
12:30:08,883.2,9.71,10.8
12:30:09,911.1,9.72,10.78
12:30:10,939.5,9.73,10.77
12:30:11,967.8,9.74,10.75
12:30:12,995.9,9.76,10.74
12:30:13,1024.3,9.77,10.72
12:30:14,1053,9.78,10.7
12:30:15,1082.7,9.8,10.68
12:30:16,1112,9.81,10.67
12:30:17,1141.2,9.82,10.66
12:30:18,1170.9,9.84,10.64
12:30:19,1201.7,9.86,10.63
12:30:20,1233.4,9.88,10.61
12:30:21,1266,9.9,10.59
12:30:22,1299.3,9.91,10.57
12:30:23,1332.9,9.93,10.56
12:30:24,1367.4,9.95,10.54
12:30:25,1402.2,9.96,10.53
12:30:26,1435.5,9.97,10.51
12:30:27,1467.5,9.98,10.5
12:30:28,1498.4,9.99,10.48
12:30:29,1528.3,10,10.47
12:30:30,1557.9,10.01,10.46
12:30:31,1587.6,10.02,10.44
12:30:32,1617.1,10.03,10.43
12:30:33,1646.2,10.04,10.41
12:30:34,1675.5,10.05,10.4
12:30:35,1705.2,10.06,10.39
12:30:36,1734.9,10.08,10.37
12:30:37,1764,10.1,10.36
12:30:38,1791.5,10.11,10.34
12:30:39,1817.5,10.12,10.33
12:30:40,1843,10.13,10.31
12:30:41,1867.9,10.14,10.3
12:30:42,1892.5,10.15,10.28
12:30:43,1916.6,10.16,10.27
12:30:44,1940.5,10.18,10.25
12:30:45,1963.8,10.19,10.23
12:30:46,1988.1,10.2,10.22
12:30:47,2011.9,10.21,10.2
12:30:48,2036.1,10.22,10.18
12:30:49,2061.1,10.23,10.17
12:30:50,2086.9,10.24,10.15
12:30:51,2097.4,10.25,10.13
12:30:52,2121,10.26,10.11
12:30:53,2146.5,10.27,10.09
12:30:54,2172.9,10.28,10.08
12:30:55,2200.5,10.29,10.06
12:30:56,2228.3,10.29,10.05
12:30:57,2256.1,10.31,10.03
12:30:58,2283.8,10.31,10.02
12:30:59,2311.9,10.31,10.01
12:31:00,2339.9,10.32,10
12:31:01,2367.8,10.33,9.99
12:31:02,2395.2,10.33,9.98
12:31:03,2422.2,10.34,9.97
12:31:04,2449.1,10.34,9.97
12:31:05,2475.3,10.34,9.96
12:31:06,2501.5,10.34,9.95
12:31:07,2526.7,10.34,9.95
12:31:08,2550.9,10.35,9.95
12:31:09,2573.6,10.35,9.95
12:31:10,2594.9,10.36,9.95
12:31:11,2615.2,10.36,9.95
12:31:12,2634.1,10.37,9.95
12:31:13,2653.1,10.38,9.95
12:31:14,2671.4,10.39,9.95
12:31:15,2689.6,10.4,9.95
12:31:16,2708.2,10.4,9.95
12:31:17,2726.5,10.41,9.95
12:31:18,2745.6,10.41,9.94
12:31:19,2764.6,10.42,9.92
12:31:20,2783.7,10.42,9.91
12:31:21,2802.4,10.43,9.9
12:31:22,2820.8,10.43,9.88
12:31:23,2838.3,10.44,9.88
12:31:24,2855.3,10.45,9.88
12:31:25,2871.8,10.45,9.88
12:31:26,2887.3,10.46,9.87
12:31:27,2902.5,10.46,9.87
12:31:28,2916.6,10.46,9.86
12:31:29,2929.3,10.46,9.86
12:31:30,2941,10.47,9.85
12:31:31,2951.2,10.47,9.85
12:31:32,2960.4,10.48,9.85
12:31:33,2968.6,10.48,9.85
12:31:34,2975.3,10.48,9.84
12:31:35,2980.5,10.48,9.84
12:31:36,2984.7,10.48,9.83
12:31:37,2987.8,10.48,9.83
12:31:38,2989.3,10.49,9.82
12:31:39,2990,10.5,9.82
12:31:40,2990,10.51,9.83
12:31:41,2989.7,10.51,9.82
12:31:42,2987.9,10.51,9.82
12:31:43,2985.2,10.51,9.81
12:31:44,2982,10.51,9.8
12:31:45,2978,10.52,9.79
12:31:46,2973.7,10.52,9.79
12:31:47,2969,10.53,9.79
12:31:48,2964.1,10.53,9.8
12:31:49,2958.8,10.54,9.79
12:31:50,2953,10.54,9.78
12:31:51,2947.5,10.54,9.77
12:31:52,2941.5,10.55,9.75
12:31:53,2936.3,10.55,9.75
12:31:54,2931.2,10.56,9.75
12:31:55,2926.4,10.57,9.76
12:31:56,2922.2,10.57,9.76
12:31:57,2918.5,10.58,9.75
12:31:58,2915.7,10.57,9.74
12:31:59,2913.4,10.58,9.73
12:32:00,2911.9,10.58,9.72
12:32:01,2911.4,10.58,9.72
12:32:02,2911.4,10.59,9.73
12:32:03,2912.1,10.6,9.73
12:32:04,2913.6,10.61,9.73
12:32:05,2916.2,10.6,9.72
12:32:06,2920.1,10.6,9.71
12:32:07,2925.3,10.6,9.7
12:32:08,2931.7,10.6,9.7
12:32:09,2939.8,10.6,9.7
12:32:10,2949,10.6,9.7
12:32:11,2959,10.61,9.7
12:32:12,2970.6,10.61,9.7
12:32:13,2982.9,10.6,9.69
12:32:14,2995.4,10.6,9.69
12:32:15,3008.7,10.6,9.69
12:32:16,3022.5,10.6,9.7
12:32:17,3036.3,10.6,9.7
12:32:18,3050.5,10.6,9.7
12:32:19,3065.6,10.6,9.7
12:32:20,3081.2,10.6,9.69
12:32:21,3097.2,10.6,9.68
12:32:22,3114.3,10.59,9.68
12:32:23,3131.7,10.59,9.67
12:32:24,3149.9,10.6,9.67
12:32:25,3168.4,10.6,9.67
12:32:26,3187.2,10.6,9.67
12:32:27,3205,10.6,9.67
12:32:28,3222.5,10.6,9.68
12:32:29,3239.2,10.59,9.69
12:32:30,3256.1,10.59,9.7
12:32:31,3273,10.59,9.7
12:32:32,3289.9,10.6,9.7
12:32:33,3307.2,10.6,9.7
12:32:34,3324.2,10.6,9.7
12:32:35,3341.5,10.59,9.69
12:32:36,3358.9,10.59,9.68
12:32:37,3375.6,10.59,9.67
12:32:38,3392.4,10.59,9.67
12:32:39,3408.8,10.59,9.66
12:32:40,3425.3,10.59,9.66
12:32:41,3441.5,10.59,9.66
12:32:42,3457.7,10.59,9.66
12:32:43,3474.9,10.59,9.66
12:32:44,3491.8,10.59,9.67
12:32:45,3509.1,10.59,9.68
12:32:46,3526.1,10.6,9.69
12:32:47,3542.9,10.59,9.7
12:32:48,3559.3,10.6,9.7
12:32:49,3575.1,10.59,9.7
12:32:50,3590.8,10.59,9.7
12:32:51,3605.7,10.59,9.69
12:32:52,3620.5,10.59,9.68
12:32:53,3635.3,10.58,9.68
12:32:54,3650.3,10.58,9.67
12:32:55,3665.3,10.58,9.66
12:32:56,3680.9,10.58,9.65
12:32:57,3696.8,10.58,9.65
12:32:58,3712.5,10.58,9.65
12:32:59,3728,10.57,9.65
12:33:00,3743.3,10.57,9.65
12:33:01,3758.4,10.57,9.66
12:33:02,3773.5,10.58,9.67
12:33:03,3788.6,10.58,9.68
12:33:04,3802.7,10.58,9.68
12:33:05,3815.8,10.58,9.68
12:33:06,3828,10.58,9.68
12:33:07,3840.4,10.58,9.67
12:33:08,3852.9,10.57,9.67
12:33:09,3865.5,10.58,9.67
12:33:10,3877.5,10.58,9.67
12:33:11,3888.9,10.57,9.67
12:33:12,3899.8,10.56,9.66
12:33:13,3910.9,10.56,9.66
12:33:14,3922.8,10.56,9.66
12:33:15,3933.8,10.55,9.66
12:33:16,3944.8,10.55,9.66
12:33:17,3955.4,10.56,9.66
12:33:18,3965.7,10.57,9.66
12:33:19,3975.8,10.56,9.67
12:33:20,3985.6,10.56,9.66
12:33:21,3994.8,10.56,9.65
12:33:22,4004,10.56,9.65
12:33:23,4013,10.56,9.64
12:33:24,4021.3,10.57,9.64
12:33:25,4029.4,10.57,9.65
12:33:26,4037.7,10.57,9.66
12:33:27,4045.7,10.57,9.66
12:33:28,4053.9,10.57,9.65
12:33:29,4062.2,10.57,9.64
12:33:30,4070.1,10.58,9.64
12:33:31,4078.2,10.58,9.64
12:33:32,4086.5,10.58,9.65
12:33:33,4094.7,10.58,9.65
12:33:34,4102.2,10.58,9.65
12:33:35,4110.2,10.58,9.65
12:33:36,4117.2,10.58,9.64
12:33:37,4124.2,10.57,9.63
12:33:38,4131,10.57,9.63
12:33:39,4137.4,10.57,9.64
12:33:40,4143.2,10.58,9.65
12:33:41,4148.2,10.58,9.65
12:33:42,4153.1,10.58,9.64
12:33:43,4157.4,10.57,9.64
12:33:44,4161.2,10.57,9.63
12:33:45,4164.7,10.58,9.62
12:33:46,4167.8,10.58,9.63
12:33:47,4170.2,10.58,9.64
12:33:48,4172.2,10.59,9.64
12:33:49,4173.7,10.59,9.64
12:33:50,4173.7,10.59,9.64
12:33:51,4173.8,10.58,9.63
12:33:52,4173.3,10.58,9.62
12:33:53,4172.4,10.58,9.62
12:33:54,4170.4,10.59,9.63
12:33:55,4167.3,10.59,9.63
12:33:56,4163,10.59,9.63
12:33:57,4157.4,10.59,9.62
12:33:58,4150.6,10.59,9.62
12:33:59,4142.8,10.59,9.61
12:34:00,4133.9,10.59,9.6
12:34:01,4123.3,10.6,9.61
12:34:02,4111.6,10.6,9.61
12:34:03,4098,10.61,9.61
12:34:04,4083,10.62,9.61
12:34:05,4065.6,10.63,9.61
12:34:06,4046.8,10.63,9.6
12:34:07,4026.5,10.63,9.59
12:34:08,4005,10.64,9.58
12:34:09,3982.3,10.65,9.58
12:34:10,3958,10.66,9.58
12:34:11,3932.8,10.67,9.57
12:34:12,3907.3,10.67,9.57
12:34:13,3881.8,10.68,9.56
12:34:14,3855.8,10.68,9.56
12:34:15,3829.2,10.69,9.55
12:34:16,3801.5,10.71,9.54
12:34:17,3773.6,10.71,9.54
12:34:18,3745.7,10.71,9.54
12:34:19,3717.3,10.72,9.53
12:34:20,3688.6,10.74,9.53
12:34:21,3660,10.74,9.52
12:34:22,3631.7,10.75,9.52
12:34:23,3603.6,10.75,9.51
12:34:24,3576.6,10.76,9.51
12:34:25,3550.7,10.76,9.5
12:34:26,3526.2,10.77,9.49
12:34:27,3504,10.78,9.49
12:34:28,3483.4,10.78,9.49
12:34:29,3464.7,10.78,9.49
12:34:30,3448.2,10.78,9.48
12:34:31,3434.4,10.79,9.48
12:34:32,3423,10.8,9.47
12:34:33,3413.6,10.81,9.46
12:34:34,3406.6,10.81,9.45
12:34:35,3401,10.81,9.45
12:34:36,3398.3,10.81,9.46
12:34:37,3398,10.81,9.46
12:34:38,3398,10.82,9.46
12:34:39,3399.9,10.83,9.46
12:34:40,3404.1,10.82,9.45
12:34:41,3410.1,10.82,9.45
12:34:42,3418,10.81,9.44
12:34:43,3427.9,10.81,9.44
12:34:44,3440.2,10.81,9.45
12:34:45,3454.1,10.81,9.45
12:34:46,3469.6,10.81,9.45
12:34:47,3486.5,10.81,9.45
12:34:48,3504.4,10.81,9.45
12:34:49,3524,10.81,9.45
12:34:50,3544.2,10.8,9.45
12:34:51,3564.9,10.8,9.45
12:34:52,3585.6,10.8,9.45
12:34:53,3606.4,10.81,9.46
12:34:54,3626.7,10.8,9.46
12:34:55,3647.3,10.8,9.46
12:34:56,3667.5,10.79,9.46
12:34:57,3687.8,10.79,9.46
12:34:58,3708.8,10.78,9.47
12:34:59,3730.7,10.77,9.47
12:35:00,3753.1,10.78,9.47
12:35:01,3775.7,10.77,9.48
12:35:02,3798.6,10.77,9.48
12:35:03,3821.1,10.75,9.48
12:35:04,3844.3,10.75,9.48
12:35:05,3867.2,10.74,9.48
12:35:06,3889.9,10.74,9.48
12:35:07,3912.1,10.74,9.48
12:35:08,3933.7,10.74,9.48
12:35:09,3955.7,10.74,9.48
12:35:10,3977.7,10.74,9.48
12:35:11,3999.9,10.73,9.48
12:35:12,4021.5,10.73,9.49
12:35:13,4042.6,10.73,9.49
12:35:14,4063.3,10.73,9.49
12:35:15,4083.8,10.73,9.49
12:35:16,4103.9,10.73,9.49
12:35:17,4123.4,10.73,9.49
12:35:18,4142.2,10.72,9.49
12:35:19,4160.8,10.72,9.49
12:35:20,4179.1,10.71,9.49
12:35:21,4197.1,10.71,9.49
12:35:22,4214.7,10.7,9.49
12:35:23,4232.2,10.71,9.49
12:35:24,4249.7,10.71,9.49
12:35:25,4267.3,10.7,9.49
12:35:26,4284.9,10.7,9.49
12:35:27,4302.3,10.7,9.49
12:35:28,4319.4,10.69,9.49
12:35:29,4336.2,10.68,9.49
12:35:30,4351.9,10.69,9.49
12:35:31,4366.7,10.7,9.49
12:35:32,4379.9,10.7,9.49
12:35:33,4390.8,10.69,9.49
12:35:34,4399.5,10.69,9.49
12:35:35,4405.8,10.69,9.49
12:35:36,4410.1,10.69,9.49
12:35:37,4411.9,10.7,9.49
12:35:38,4411.9,10.71,9.49
12:35:39,4411,10.72,9.49
12:35:40,4408,10.72,9.48
12:35:41,4402.5,10.72,9.48
12:35:42,4394.4,10.72,9.47
12:35:43,4384.7,10.73,9.47
12:35:44,4372.8,10.72,9.47
12:35:45,4359.4,10.73,9.48
12:35:46,4344.2,10.74,9.47
12:35:47,4327.5,10.74,9.47
12:35:48,4309,10.74,9.47
12:35:49,4289.1,10.74,9.46
12:35:50,4267.9,10.75,9.45
12:35:51,4245.3,10.75,9.45
12:35:52,4221.5,10.76,9.45
12:35:53,4196.6,10.77,9.45
12:35:54,4171.2,10.78,9.45
12:35:55,4145.2,10.79,9.45
12:35:56,4119.2,10.79,9.44
12:35:57,4092.8,10.79,9.43
12:35:58,4066.8,10.8,9.42
12:35:59,4041.7,10.8,9.42
12:36:00,4017.2,10.81,9.42
12:36:01,3993.3,10.81,9.42
12:36:02,3970,10.82,9.42
12:36:03,3947.9,10.82,9.42
12:36:04,3926.9,10.82,9.41
12:36:05,3908.1,10.82,9.41
12:36:06,3890.8,10.82,9.39
12:36:07,3875,10.83,9.39
12:36:08,3860.9,10.83,9.39
12:36:09,3848.9,10.84,9.4
12:36:10,3838.9,10.84,9.4
12:36:11,3830.7,10.84,9.4
12:36:12,3824.4,10.84,9.39
12:36:13,3819.9,10.84,9.38
12:36:14,3817.4,10.84,9.38
12:36:15,3816.5,10.85,9.38
12:36:16,3816.5,10.85,9.38
12:36:17,3817.5,10.85,9.39
12:36:18,3819.9,10.85,9.39
12:36:19,3823.4,10.85,9.39
12:36:20,3828.5,10.85,9.38
12:36:21,3835.2,10.85,9.38
12:36:22,3842.7,10.85,9.37
12:36:23,3851.1,10.85,9.37
12:36:24,3860.2,10.85,9.38
12:36:25,3870,10.85,9.38
12:36:26,3880.6,10.85,9.39
12:36:27,3892.7,10.84,9.39
12:36:28,3905.3,10.84,9.38
12:36:29,3918.7,10.85,9.37
12:36:30,3933,10.85,9.37
12:36:31,3948,10.86,9.38
12:36:32,3964.2,10.86,9.38
12:36:33,3981.3,10.85,9.39
12:36:34,3999,10.84,9.39
12:36:35,4017.4,10.83,9.38
12:36:36,4036.7,10.84,9.38
12:36:37,4057,10.83,9.38
12:36:38,4078.4,10.84,9.38
12:36:39,4100.8,10.82,9.39
12:36:40,4122.9,10.82,9.4
12:36:41,4145.4,10.81,9.4
12:36:42,4167.9,10.8,9.39
12:36:43,4189.5,10.8,9.39
12:36:44,4210.3,10.81,9.39
12:36:45,4230,10.81,9.39
12:36:46,4249.1,10.81,9.4
12:36:47,4267.4,10.81,9.41
12:36:48,4284.6,10.8,9.41
12:36:49,4301.1,10.79,9.41
12:36:50,4316.9,10.79,9.4
12:36:51,4332.3,10.79,9.39
12:36:52,4347.5,10.79,9.41
12:36:53,4361.6,10.79,9.41
12:36:54,4374.7,10.78,9.42
12:36:55,4386.3,10.78,9.42
12:36:56,4396.7,10.78,9.41
12:36:57,4406.1,10.78,9.4
12:36:58,4414.3,10.78,9.4
12:36:59,4420.6,10.78,9.41
12:37:00,4425.3,10.78,9.42
12:37:01,4428.5,10.78,9.42
12:37:02,4430,10.78,9.41
12:37:03,4429.9,10.79,9.4
12:37:04,4429.8,10.79,9.4
12:37:05,4428.6,10.78,9.41
12:37:06,4426.4,10.78,9.42
12:37:07,4423.4,10.79,9.42
12:37:08,4419.8,10.8,9.41
12:37:09,4415.8,10.8,9.4
12:37:10,4411.3,10.81,9.39
12:37:11,4405.8,10.81,9.39
12:37:12,4400.5,10.81,9.4
12:37:13,4394.4,10.81,9.41
12:37:14,4387.4,10.82,9.4
12:37:15,4379.7,10.82,9.39
12:37:16,4371.4,10.82,9.38
12:37:17,4361.9,10.82,9.38
12:37:18,4351.8,10.81,9.39
12:37:19,4341.2,10.82,9.39
12:37:20,4329.7,10.81,9.39
12:37:21,4318,10.81,9.38
12:37:22,4306.1,10.82,9.38
12:37:23,4294.3,10.82,9.37
12:37:24,4282.2,10.83,9.37
12:37:25,4270.9,10.83,9.38
12:37:26,4260.1,10.83,9.37
12:37:27,4250.6,10.83,9.36
12:37:28,4242.5,10.83,9.36
12:37:29,4236.2,10.84,9.36
12:37:30,4231.8,10.84,9.36
12:37:31,4229.3,10.85,9.37
12:37:32,4229,10.84,9.36
12:37:33,4229,10.84,9.36
12:37:34,4230.8,10.84,9.35
12:37:35,4234.8,10.83,9.36
12:37:36,4241.3,10.84,9.36
12:37:37,4249.9,10.84,9.37
12:37:38,4260,10.84,9.37
12:37:39,4271.4,10.84,9.36
12:37:40,4284.1,10.83,9.36
12:37:41,4297.9,10.83,9.36
12:37:42,4312.8,10.83,9.36
12:37:43,4328.7,10.83,9.37
12:37:44,4344.7,10.83,9.37
12:37:45,4361.2,10.83,9.36
12:37:46,4377.5,10.82,9.36
12:37:47,4394,10.82,9.37
12:37:48,4409.9,10.82,9.38
12:37:49,4425.4,10.81,9.38
12:37:50,4440.1,10.81,9.37
12:37:51,4453.9,10.81,9.37
12:37:52,4467.2,10.8,9.38
12:37:53,4479.1,10.8,9.38
12:37:54,4490.1,10.81,9.38
12:37:55,4499.4,10.8,9.38
12:37:56,4508.6,10.8,9.38
12:37:57,4517,10.8,9.38
12:37:58,4524.3,10.79,9.39
12:37:59,4530.5,10.79,9.39
12:38:00,4536.2,10.79,9.39
12:38:01,4541.3,10.79,9.39
12:38:02,4546.3,10.79,9.39
12:38:03,4551.1,10.79,9.39
12:38:04,4555.9,10.78,9.39
12:38:05,4561.1,10.78,9.39
12:38:06,4566.1,10.78,9.39
12:38:07,4571.9,10.78,9.39
12:38:08,4577.5,10.78,9.39
12:38:09,4583.7,10.78,9.4
12:38:10,4590.1,10.78,9.4
12:38:11,4597.4,10.77,9.4
12:38:12,4605.4,10.77,9.4
12:38:13,4614.1,10.77,9.4
12:38:14,4623.2,10.77,9.41
12:38:15,4633,10.77,9.41
12:38:16,4643.4,10.77,9.4
12:38:17,4654.6,10.77,9.4
12:38:18,4666.5,10.76,9.4
12:38:19,4678.5,10.76,9.4
12:38:20,4691,10.76,9.4
12:38:21,4703.5,10.76,9.4
